Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ji Hwan Bae","PIT",23.285,83.19,75.1123,18.5146,13.6121,3.32535,0.525784,1.05135,9.90637,6.4832,6.68403,0.280238,19.9952,0.562518,0.457085,0.374046,1.48482,4.42061,0.849283,0.246492,0.0803465,0.240356,0.334281,0.311065,0.346755,0.29057,0.65782,0.100263,6.61196,0.320292,,0.377744,8.41844,-1.31297,82.6532,0.377744,0.01,-1.3479040265083313,0.3693364057689905,0.185047,748.72998046875,,,,,,,84,3.652173913,84,3.652173913,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"Moises Ballesteros","CHC",13.063,41.275,37.7753,9.29708,6.22482,1.93677,0.110985,1.02451,4.22797,4.94604,2.90111,0.141687,8.44808,0.255108,0.298247,0.0452496,0.768975,0.180063,0.0380718,0.246116,0.0702874,0.204678,0.343405,0.302047,0.384626,0.298863,0.686673,0.138511,3.23056,0.289241,,-0.0523275,4.45234,-0.375926,93.3674,-0.0523275,0,-0.37969209626317024,0.7582855820655823,0.181055,999,,,,,,,36.6,2.815384615,36.6,2.815384615,,,,,,,,,,,,,,,,,,,"Moises Ballesteros","sa3015713",694208
"Nick Loftin","KCR",34.561,127.597,115.765,27.8431,20.1954,5.32095,0.526973,1.79976,13.3045,11.5017,9.03272,0.0678101,21.4288,1.20081,0.966269,0.631836,2.64487,1.95303,0.682353,0.240513,0.070791,0.167941,0.421523,0.299898,0.34222,0.284094,0.642118,0.101707,4.38875,0.278529,,-0.125374,12.2472,-2.67886,79.1597,-0.125374,0.28,-3.168015405535698,0.6355658173561096,0.177748,750.8499755859375,,,,,,,110.8,3.165714285,110.8,3.165714285,,,,,,,,,,,,,,,,,,,"Nick Loftin","27630",679845
"Kevin Alcántara","CHC",14.241,52.563,48.5467,11.6089,8.0674,2.15258,0.183825,1.20512,5.58113,5.55852,3.32306,0.0856908,15.0548,0.352299,0.284267,0.0567174,0.968584,0.985415,0.16703,0.239129,0.0632205,0.286414,0.220731,0.291094,0.365514,0.287299,0.656609,0.126385,4.78816,0.319419,,0.0374322,5.18076,-0.967959,85.5841,0.0374322,0.74,-0.8686848059296608,0.8341865092515945,0.177214,675.6900024414062,,,,,,,44.3,3.164285714,44.3,3.164285714,,,,,,,,,,,,,,,,,,,"Kevin Alcantara","25971",682634
"Marcelo Mayer","BOS",12.306,49.044,44.7754,10.9538,6.88644,2.76008,0.199529,1.10776,5.61525,5.26298,3.68712,0.231646,11.8577,0.281953,0.241921,0.0575664,0.802619,1.05537,0.166643,0.244639,0.0751798,0.241777,0.310947,0.304633,0.389414,0.301637,0.694047,0.144776,5.29528,0.307191,,0.0597353,5.39988,-0.337188,90.1727,0.0597353,0,-0.4917396083474159,0.5697222352027893,0.176903,999,,,,,,,48.6,4.05,48.6,4.05,,,,,,,,,,,,,,,,,,,"Marcelo Mayer","sa3017114",691785
"Emmanuel Rodriguez","MIN",15.914,58.971,50.6182,10.8141,6.58108,2.09219,0.42327,1.71754,7.40163,5.56671,7.50496,0.148225,19.9098,0.477936,0.300924,0.0689972,0.733833,1.45852,0.251751,0.21364,0.127265,0.337621,0.376948,0.319123,0.37349,0.306948,0.692613,0.15985,6.16487,0.310549,,0.0759679,6.74495,-0.153368,100.38,0.0759679,0,0.10160461626946926,-0.3683796226978302,0.175474,999,,,,,,,61.1,3.81875,61.1,3.81875,,,,,,,,,,,,,,,,,,,"Emmanuel Rodriguez","sa3014693",691181
"Jhonny Pereda","ATH",27.531,88.876,81.2183,18.0753,13.6616,3.18754,0.0935594,1.1326,7.63625,7.02809,6.41492,0.0926461,19.7705,0.494039,0.486814,0.261965,2.07844,0.0886815,0.0171626,0.222552,0.0721783,0.22245,0.324469,0.281944,0.305937,0.262388,0.587882,0.0833858,1.95696,0.278653,,-0.150835,6.97792,-3.41862,72.33,-0.150835,-0.43,-2.96467088162899,1.6943054795265198,0.174783,749.4199829101562,,,,,,,55.9,1.996428571,55.9,1.996428571,,,,,,,,,,,,,,,,,,,"Jhonny Pereda","19802",640902
"Drew Waters","KCR",30.731,115.37,104.291,23.7606,15.0957,5.38885,0.818701,2.45739,13.4831,11.0239,9.24772,0.40553,35.2727,1.11018,0.589359,0.13151,1.64989,3.28023,0.875763,0.22783,0.0801571,0.305735,0.262178,0.296069,0.365889,0.289998,0.661958,0.13806,6.11144,0.317246,,0.103666,11.6218,-1.87392,83.3128,0.103666,0.93,-2.09917601197958,-0.05496793985366821,0.174723,999,,,,,,,102.3,3.3,102.3,3.3,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Jack Suwinski","PIT",36.313,137.318,120.77,25.8436,14.7398,5.50255,0.463521,5.1377,16.0657,16.601,14.2905,0.657234,41.5219,1.22288,0.863768,0.171059,1.74832,2.55792,0.65513,0.21399,0.104069,0.302378,0.344168,0.301552,0.394853,0.303627,0.696405,0.180862,4.8839,0.276174,,0.0126682,15.339,-0.724155,91.4415,0.0126682,0.06,-1.3926844839006662,-1.509080234915018,0.172583,656.3499755859375,,,,,,,136.9,3.802777777,136.9,3.802777777,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
"Hunter Goodman","COL",82.498,311.522,287.797,68.8687,39.2221,15.4083,1.36533,12.8729,35.4121,41.6899,17.6354,0.232906,85.9936,3.54505,2.26092,0.283296,4.58847,1.77973,0.59301,0.239296,0.0566105,0.276044,0.205078,0.289325,0.43651,0.311931,0.725835,0.197215,3.79556,0.292877,,-0.359111,36.8806,0.439336,86.5126,-0.359111,-0.36,-5.383425235748291,-3.366723895072937,0.167707,333.7099914550781,,,,,,,336.8,4.107317073,336.8,4.107317073,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Joey Gallo","CHW",53.666,202.104,172.241,31.2775,15.4435,5.59723,0.387572,9.8492,23.4864,26.6011,26.5648,0.587223,75.7055,2.17812,0.978449,0.14177,1.92216,1.30694,0.366968,0.181592,0.131441,0.374587,0.350897,0.297186,0.390137,0.30248,0.687323,0.208545,3.48784,0.244435,,-0.231339,22.3894,-1.25232,96.0503,-0.231339,-0.92,-1.1447144746780396,-3.9778918623924255,0.166756,731.6900024414062,,,,,,,201.9,3.738888888,201.9,3.738888888,,,,,,,,,,,,,,,,,,,"Joey Gallo","14128",608336
"James Outman","LAD",30.265,114.948,101.463,21.0876,12.886,4.24675,0.595392,3.35953,13.8414,12.0411,10.9018,0.29658,36.2908,1.81416,0.678409,0.090838,1.36605,2.55231,0.563393,0.207836,0.0948412,0.315715,0.300402,0.29431,0.36076,0.289247,0.65507,0.152924,5.71397,0.283691,,0.0825636,11.5098,-1.93659,86.0479,0.0825636,0.06,-1.835228979587555,-0.4070524610579014,0.163757,694.02001953125,,,,,,,104,3.466666666,104,3.466666666,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Curt Casali","ATL",19.573,66.286,57.4323,12.0846,8.60187,2.22726,0.0744418,1.18102,6.48939,5.81355,6.16416,0.0862036,16.1812,0.992744,0.429225,0.519073,1.15479,0.159082,0.0734907,0.210415,0.0929933,0.244112,0.380946,0.295939,0.313479,0.274453,0.609418,0.103064,2.45523,0.269229,,-0.121642,5.84796,-1.90604,73.199,-0.121642,0.08,-2.2460291758179665,1.5902623683214188,0.160248,999,,,,,,,46.4,2.32,46.4,2.32,,,,,,,,,,,,,,,,,,,"Curt Casali","12510",592200
"Eguy Rosario","SDP",68.344,219.283,200.946,44.5132,28.3987,9.4773,0.725567,5.91158,24.6975,21.8788,14.4933,0.434408,58.2472,1.81452,1.40949,0.619616,3.10808,5.73325,1.70613,0.221518,0.0660943,0.265626,0.248825,0.278149,0.364159,0.28041,0.642308,0.142641,5.23937,0.279324,,0.106243,20.3972,-5.25407,82.0783,0.106243,0.95,-4.593197666108608,-1.1593828797340393,0.160056,655.780029296875,,,,,,,193,2.838235294,193,2.838235294,,,,,,,,,,,,,,,,,,,"Eguy Rosario","19964",666703
"Wade Meckler","SFG",9.632,36.38,33.1121,8.91748,6.52041,1.70712,0.195945,0.494005,4.17129,3.32453,2.73257,0.0367896,6.99707,0.239419,0.211977,0.0839562,0.778576,0.587352,0.133282,0.269312,0.0751118,0.192333,0.39053,0.327569,0.377461,0.310123,0.70503,0.108149,4.79081,0.326075,,-0.0111373,4.25402,-0.00164062,100.368,-0.0111373,0.17,0.004855905659496784,0.3186419755220413,0.15853,750.510009765625,,,,,,,34.1,3.41,34.1,3.41,,,,,,,,,,,,,,,,,,,"Wade Meckler","31490",685133
"Jake Mangum","TBR",38.609,153.924,144.708,35.0159,25.4765,7.412,0.81423,1.31313,15.2967,12.7951,6.10504,0.104847,31.4973,1.89081,0.900064,0.320324,2.89556,4.06216,0.867275,0.241976,0.0396627,0.204629,0.193827,0.280017,0.331673,0.268689,0.611691,0.0896969,5.57375,0.29879,,0.197829,12.8657,-5.14006,76.8423,0.197829,0,-3.8807316720485687,0.17524054646492004,0.147238,999,,,,,,,115.2,2.953846153,115.2,2.953846153,,,,,,,,,,,,,,,,,,,"Jake Mangum","sa3011255",663968
"Aledmys Díaz",,29.449,107.287,99.0163,23.0491,15.695,4.8273,0.205359,2.32147,10.5149,11.1578,5.1987,0.000001073,21.1226,1.50366,0.682966,0.257688,2.14877,0.565481,0.224117,0.232781,0.048456,0.19688,0.24612,0.279615,0.356017,0.278606,0.635632,0.123237,3.24354,0.271819,,-0.154442,9.82386,-2.72637,78.3366,-0.154442,0.03,-2.8737809360027313,0.7116897981613874,0.145882,999,,,,,,,86,2.965517241,86,2.965517241,,,,,,,,,,,,,,,,,,,"Aledmys Diaz","15937",649557
"Joshua Palacios","PIT",43.655,158.64,142.997,34.5909,23.7453,6.68012,0.619002,3.54646,17.6207,15.8969,11.7469,0.307601,33.8879,2.15197,0.951333,0.793139,3.43071,3.22628,0.902908,0.2419,0.0740475,0.213615,0.34664,0.307195,0.371676,0.298354,0.678871,0.129776,5.00959,0.29146,,-0.0151035,17.0475,-1.50992,87.8922,-0.0151035,-0.26,-2.311993073672056,-1.5624639987945557,0.145458,746.219970703125,,,,,,,161.5,3.670454545,161.5,3.670454545,,,,,,,,,,,,,,,,,,,"Joshua Palacios","19818",641943
"Miguel Andujar","ATH",73.16,302.74,282.922,71.9291,52.0937,12.6277,0.77928,6.42848,31.2057,29.4033,15.4107,0.689748,41.3293,1.95294,2.10668,0.347894,6.72997,3.35385,1.22209,0.254237,0.050904,0.136517,0.372876,0.295288,0.372544,0.290811,0.667832,0.118307,3.7205,0.276059,,-0.366929,30.6946,-4.71936,92.3231,-0.366929,-1.64,-3.0261992514133453,-5.683917164802551,0.142717,602.9099731445312,,,,,,,273.9,3.752054794,273.9,3.752054794,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"José Fermín","STL",16.649,47.323,41.9973,10.3554,7.51564,1.91817,0.221363,0.700247,5.43455,3.89862,3.70076,0.0617343,6.18099,0.747661,0.337852,0.539433,0.986155,1.61141,0.379866,0.246573,0.0782021,0.130613,0.598732,0.316432,0.35281,0.296783,0.669242,0.106236,5.72827,0.27233,,0.0744951,5.02553,-0.51022,90.8899,0.0744951,-0.01,-0.441036157310009,0.2469290103763342,0.142709,999,,,,,,,48,2.823529411,48,2.823529411,,,,,,,,,,,,,,,,,,,"Jose Fermin","21746",665877
"Nathan Lukes","TOR",29.483,102.466,93.382,23.8049,17.5785,4.49842,0.387195,1.34079,10.9374,9.43709,7.15463,0.185989,17.8792,0.887068,0.694704,0.347623,2.34015,1.4037,0.403955,0.25492,0.0698245,0.174489,0.400165,0.31186,0.354459,0.293793,0.666319,0.0995395,4.30565,0.300095,,-0.0836015,10.6349,-1.35134,91.799,-0.0836015,0.17,-1.0451125428080559,-0.9927383214235306,0.142307,741.6900024414062,,,,,,,88.3,3.044827586,88.3,3.044827586,,,,,,,,,,,,,,,,,,,"Nathan Lukes","18123",664770
"Jhonkensy Noel","CLE",95.941,364.912,335.258,75.9361,46.0845,15.4652,0.77124,13.6151,38.3548,46.9066,21.21,0.742326,101.178,5.81158,2.31533,0.316748,5.88547,1.11366,0.361117,0.2265,0.0581236,0.277266,0.209631,0.282389,0.399063,0.295327,0.681452,0.172562,2.81775,0.279741,,-0.494649,38.3247,-4.36198,92.7733,-0.494649,-0.32,-3.512044310569763,-7.2818339467048645,0.141558,386.489990234375,,,,,,,354.3,3.690625,354.3,3.690625,,,,,,,,,,,,,,,,,,,"Jhonkensy Noel","24257",678877
"Korey Lee","CHW",62.632,221.765,207.551,44.1489,29.8851,8.36887,0.702666,5.19225,21.2124,20.7979,11.3171,0.033593,65.4375,1.50199,1.14912,0.24544,3.43623,3.66229,1.06307,0.212713,0.0510319,0.295076,0.172945,0.257169,0.334856,0.259453,0.592025,0.122143,4.58834,0.28215,,-0.0348658,16.8875,-9.05416,65.7837,-0.0348658,-2.16,-8.717108145356178,2.672715902328491,0.139245,575.3599853515625,,,,,,,158.1,2.509523809,158.1,2.509523809,,,,,,,,,,,,,,,,,,,"Korey Lee","25543",686676
"Brandon Drury","CHW",67.58,273.726,250.664,57.3654,37.3358,11.2093,0.394244,8.42595,27.558,30.6162,17.823,0.0665127,63.1854,3.0934,1.89466,0.25115,5.60158,0.916241,0.330076,0.228854,0.0651127,0.230834,0.282075,0.286249,0.377562,0.290196,0.663811,0.148708,2.52608,0.270463,,-0.409661,27.6175,-4.40243,87.4094,-0.409661,-0.04,-4.353028327226639,-3.4431515112519264,0.137217,678.1599731445312,,,,,,,240.2,3.532352941,240.2,3.532352941,,,,,,,,,,,,,,,,,,,"Brandon Drury","11615",592273
"Omar Narváez","CHW",17.749,58.013,51.6363,10.8224,7.86184,1.84445,0.0739743,1.0421,4.77845,5.17211,4.79579,0.114917,11.9656,0.566843,0.467161,0.289505,0.955999,0.0302398,0.0154605,0.209588,0.0826674,0.206257,0.400799,0.281644,0.308718,0.263867,0.590362,0.09913,1.65828,0.250161,,-0.10368,4.62385,-2.1624,68.8892,-0.10368,0.18,-2.1687868386507034,1.5495216250419617,0.135772,999,,,,,,,42.8,2.377777777,42.8,2.377777777,,,,,,,,,,,,,,,,,,,"Omar Narvaez","13338",553882
"Luke Keaschall","MIN",13.16,51.628,46.4669,11.4102,7.53894,2.42996,0.151205,1.29008,5.89593,5.33869,3.95302,0.206762,11.1405,0.793792,0.334908,0.0794126,0.840279,1.14563,0.2173,0.245555,0.0765675,0.215784,0.354833,0.313433,0.387649,0.306443,0.701081,0.142093,4.9719,0.294436,,0.0457855,5.8841,-0.155248,100.025,0.0457855,0,0.0472526348894462,-0.4932098686695099,0.131688,999,,,,,,,47.7,3.669230769,47.7,3.669230769,,,,,,,,,,,,,,,,,,,"Luke Keaschall","sa3022614",807712
"Jonah Bride","MIA",103.839,414.505,363.061,87.134,60.7416,16.8439,1.37242,8.17613,43.1366,39.5503,40.0908,0.312873,80.7421,6.93931,3.29396,1.1203,9.51594,1.81899,0.56474,0.239998,0.0967197,0.194792,0.496529,0.32455,0.361513,0.305119,0.686063,0.121514,3.20463,0.284598,,-0.713036,46.7998,-1.68822,92.4104,-0.713036,0.26,-4.474976181983948,-8.095650911331177,0.127321,459.6499938964844,,,,,,,396.4,3.811538461,396.4,3.811538461,,,,,,,,,,,,,,,,,,,"Jonah Bride","24703",681146
"Nick Maton","CHW",15.25,49.636,44.1498,9.43043,5.97949,1.88078,0.179938,1.39021,4.95726,5.10731,4.51243,0.101639,12.3101,0.475055,0.367508,0.131166,0.709299,0.284502,0.0813155,0.2136,0.0909104,0.248008,0.366563,0.291243,0.358817,0.286393,0.65006,0.145217,3.63663,0.260902,,-0.0617867,4.85609,-0.950237,84.7344,-0.0617867,0.01,-0.9287791922688484,0.48067901469767094,0.124609,999,,,,,,,36.6,2.44,36.6,2.44,,,,,,,,,,,,,,,,,,,"Nick Maton","21635",665155
"Max Muncy","ATH",18.075,71.361,65.2346,13.9758,9.00989,3.06953,0.180624,1.71572,7.26775,6.28045,4.49613,0.0468249,22.103,0.843719,0.376589,0.410016,1.11027,1.26576,0.217596,0.214239,0.0630054,0.309734,0.203418,0.272239,0.345732,0.271806,0.617971,0.131494,4.88258,0.293355,,0.0521397,6.14371,-2.20396,78.955,0.0521397,0,-1.666224893182516,0.4881365895271301,0.124013,999,,,,,,,57.8,3.211111111,57.8,3.211111111,,,,,,,,,,,,,,,,,,,"Max Muncy","sa3017290",691777
"Starling Marte","NYM",71.401,297.952,271.796,69.0578,50.6957,11.9691,1.00109,5.39183,36.117,25.8686,17.4719,0.0796187,63.1536,5.6074,1.6862,1.3908,6.21658,12.1606,4.37211,0.25408,0.05864,0.211959,0.276657,0.310685,0.364997,0.298097,0.675682,0.110917,5.66166,0.310662,,0.0797553,31.9565,-2.89731,93.8202,0.0797553,-0.11,-2.1220727041363716,-6.611017093062401,0.122798,450.75,,,,,,,282.5,3.978873239,282.5,3.978873239,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Ben Gamel","HOU",57.028,202.388,178.287,39.4485,26.7755,7.9488,0.926226,3.79796,21.6438,17.7535,20.9249,0.650499,53.444,1.37386,1.33188,0.470273,3.26001,1.81142,0.549941,0.221264,0.10339,0.264067,0.391529,0.305804,0.340146,0.287169,0.64595,0.118882,4.13032,0.291317,,-0.242627,19.9267,-3.74823,87.3363,-0.242627,0.25,-3.175217255949974,-2.3901851177215576,0.122003,750.3599853515625,,,,,,,173.9,3.050877192,173.9,3.050877192,,,,,,,,,,,,,,,,,,,"Ben Gamel","12160",592325
"Brett Harris","ATH",17.849,65.496,58.8761,13.0672,9.1784,2.33313,0.188175,1.3675,6.75215,5.36598,4.91609,0.0183186,14.3058,0.939625,0.352334,0.411809,1.39961,0.921464,0.30284,0.221944,0.0750594,0.218423,0.343643,0.290745,0.337644,0.279308,0.628389,0.1157,4.34356,0.268618,,-0.0568703,6.03423,-1.62737,84.2319,-0.0568703,-0.04,-1.2385527342557907,0.23544751852750778,0.121892,999,,,,,,,48.9,2.716666666,48.9,2.716666666,,,,,,,,,,,,,,,,,,,"Brett Harris","29788",695391
"Nelson Velázquez","KCR",41.335,159.27,143.848,32.8551,19.3066,7.06893,0.475659,6.00385,18.8633,20.059,12.7359,0.556247,44.4893,1.43024,1.10946,0.14594,2.18091,2.7355,0.971546,0.228401,0.0799645,0.279332,0.28627,0.295501,0.409367,0.305079,0.704868,0.180967,4.54316,0.284246,,-0.106174,17.9773,-0.653784,93.9208,-0.106174,-0.02,-1.214040867984295,-2.9259240813553333,0.120771,737.4500122070312,,,,,,,162.4,3.960975609,162.4,3.960975609,,,,,,,,,,,,,,,,,,,"Nelson Velazquez","23359",676369
"Hao-Yu  Lee","DET",10.183,38.435,35.2232,8.62999,5.92713,1.71492,0.161923,0.826009,4.1362,3.87905,2.44469,0.0735792,7.8793,0.447615,0.264412,0.0550396,0.691959,0.794995,0.156906,0.245008,0.0636059,0.205003,0.310268,0.300216,0.373242,0.294575,0.673458,0.128233,5.12278,0.291385,,0.0264251,4.01335,-0.482701,92.1917,0.0264251,0,-0.3169664442539215,0.15714505314826965,0.115819,999,,,,,,,38.5,3.85,38.5,3.85,,,,,,,,,,,,,,,,,,,"Hao-Yu  Lee","sa3017863",701678
"Chadwick Tromp","ATL",18.965,66.841,61.8724,13.493,9.40924,2.74062,0.0212716,1.3219,6.23973,6.58697,4.0166,0.0103202,15.9511,0.449094,0.413894,0.0890384,1.33624,0.0114619,0.00585164,0.218078,0.0600918,0.238642,0.251807,0.269037,0.327156,0.263129,0.596192,0.109077,1.57021,0.27039,,-0.109503,5.28776,-2.53117,65.5776,-0.109503,0.29,-2.86084645986557,1.7533487379550934,0.115503,745.469970703125,,,,,,,40.9,2.152631578,40.9,2.152631578,,,,,,,,,,,,,,,,,,,"Chadwick Tromp","16953",644433
"Joey Wiemer","KCR",43.868,140.493,126.418,27.201,17.1312,6.12108,0.4388,3.50988,15.6721,14.1729,11.71,0.0258015,40.0099,1.39802,0.820355,0.146961,2.31295,3.08302,0.895859,0.215168,0.083349,0.284782,0.292676,0.287211,0.353822,0.283164,0.641033,0.138654,4.96784,0.282986,,0.0153189,13.3798,-3.05478,78.5054,0.0153189,1.07,-3.4400074277073145,-0.13678205013275146,0.114289,743.9299926757812,,,,,,,122.1,2.775,122.1,2.775,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Jonatan Clase","TOR",11.7,41.044,37.4005,8.30087,5.36005,1.83993,0.264844,0.836048,5.14168,3.49875,3.02739,0.0207268,12.3593,0.301138,0.257834,0.0571861,0.415589,2.46616,0.406751,0.221946,0.0737595,0.301122,0.244949,0.283735,0.352366,0.279685,0.636101,0.13042,7.51502,0.305148,,0.260085,3.7939,-1.00735,81.8751,0.260085,0.55,-0.5911142230033875,0.29722222685813904,0.110954,657.6500244140625,,,,,,,35.8,2.983333333,35.8,2.983333333,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"Jordan Beck","COL",98.415,380.96,347.214,84.0227,53.3671,18.399,1.94316,10.3134,43.6003,40.6382,28.415,0.361653,111.505,2.46571,2.47053,0.39458,5.54907,8.05247,2.20296,0.241991,0.0745879,0.292696,0.254831,0.301928,0.395284,0.303708,0.697212,0.153293,5.3137,0.323477,,0.0562177,42.5799,-1.98407,80.978,0.0562177,1.65,-8.609344020485878,-3.0026785135269165,0.110954,403.7300109863281,,,,,,,380.6,3.883673469,380.6,3.883673469,,,,,,,,,,,,,,,,,,,"Jordan Beck","31431",687597
"Jacob Melton","HOU",54.79,216.303,200.349,41.2268,26.9838,7.99961,0.857798,5.3856,24.1857,19.1551,12.7583,0.219444,59.9151,1.37666,1.41178,0.40699,2.78669,8.83439,0.997375,0.205775,0.0589832,0.276996,0.212939,0.256428,0.334909,0.259006,0.591337,0.129135,6.58191,0.262649,,1.04014,16.3938,-8.9089,67.526,1.04014,0,-6.997043013572693,0.8455246686935425,0.109377,999,,,,,,,161.8,2.941818181,161.8,2.941818181,,,,,,,,,,,,,,,,,,,"Jacob Melton","sa3019988",689200
"Payton Eeles","MIN",8.554,28.966,25.7226,6.24031,4.3949,1.16364,0.164253,0.517513,3.49535,2.53626,2.38692,0.102578,5.49965,0.587789,0.19275,0.0759307,0.562941,1.16914,0.198373,0.2426,0.0824044,0.189866,0.434014,0.318968,0.360966,0.300621,0.679935,0.118366,6.37598,0.287604,,0.096132,3.16556,-0.222822,95.9299,0.096132,0,-0.03876492381095886,0.1064300388097763,0.106713,999,,,,,,,30.8,3.422222222,30.8,3.422222222,,,,,,,,,,,,,,,,,,,"Payton Eeles","sa3023622",823356
"Vidal Bruján","CHC",41.536,145.328,132.226,29.2288,21.0606,5.82695,0.703146,1.6381,15.6945,11.3694,10.3855,0.501518,29.8905,1.36792,0.892514,0.456025,2.4722,6.80587,1.91852,0.221052,0.0714627,0.205676,0.347452,0.282886,0.312922,0.264257,0.595808,0.0918695,6.18399,0.271589,,0.329137,11.6288,-5.37143,70.0753,0.329137,0.49,-4.871304512023926,1.0508641600608826,0.105253,683.4400024414062,,,,,,,113,2.69047619,113,2.69047619,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Max Stassi","SFG",13.217,36.364,32.1374,6.81671,4.61615,1.21816,0.0503689,0.93203,3.6587,3.60224,3.23041,0.00214729,10.2927,0.484541,0.236742,0.0748326,0.772048,0.0808739,0.0362736,0.212112,0.0888355,0.283047,0.313854,0.291824,0.340155,0.281605,0.631979,0.128044,2.60708,0.278244,,-0.0642519,3.41749,-0.8363,81.1731,-0.0642519,0,-0.8829255327582359,0.6680628657341003,0.102874,999,,,,,,,28.5,2.192307692,28.5,2.192307692,,,,,,,,,,,,,,,,,,,"Max Stassi","10059",545358
"Jeferson Quero","MIL",7.87,29.186,27.0454,6.45699,4.3649,1.27167,0.111403,0.70901,2.85459,3.43862,1.67951,0.0379018,6.0236,0.216598,0.202839,0.0416207,0.481713,0.368881,0.0658202,0.238746,0.0575451,0.206387,0.278822,0.286611,0.372651,0.28727,0.659262,0.133905,4.20869,0.280175,,-0.0019968,2.87597,-0.538148,82.6469,-0.0019968,0.02,-0.6076357210986316,0.6272530741989613,0.102404,739.6699829101562,,,,,,,24.9,3.1125,24.9,3.1125,,,,,,,,,,,,,,,,,,,"Jeferson Quero","sa3015407",691620
"Vinny Capra","MIL",21.175,69.794,63.7111,14.3584,10.1977,3.08473,0.226965,0.848953,6.20877,6.50803,4.80745,0.128677,15.5816,0.667693,0.44621,0.16153,1.1904,0.909769,0.159188,0.225367,0.0688805,0.223251,0.308535,0.284831,0.320884,0.268576,0.605715,0.0955174,4.24908,0.283057,,-0.00519944,5.82736,-2.337,70.0648,-0.00519944,0.68,-2.503596075810492,1.162381649017334,0.101522,999,,,,,,,52.4,2.495238095,52.4,2.495238095,,,,,,,,,,,,,,,,,,,"Vinny Capra","25040",681962
"Zach Dezenzo","HOU",18.926,71.978,66.2742,15.3307,10.145,3.01101,0.1791,1.99558,7.99237,7.53819,4.56852,0.00448135,21.5065,0.670783,0.37233,0.0922158,1.17865,1.03158,0.273655,0.231322,0.063471,0.298793,0.212425,0.286148,0.372492,0.288327,0.65864,0.14117,4.52571,0.30908,,-0.0258993,7.15389,-1.26595,88.1508,-0.0258993,-0.13,-1.0017765015363693,-0.42206791043281555,0.100756,526.6400146484375,,,,,,,65.4,3.442105263,65.4,3.442105263,,,,,,,,,,,,,,,,,,,"Zach Dezenzo","31562",701305
"David Fry","CLE",50.847,184.198,164.223,39.3865,24.8768,8.73386,0.28301,5.49285,20.027,21.6153,15.0046,0.433123,40.5982,2.95694,1.57885,0.434519,3.01453,1.20666,0.47867,0.239835,0.0814588,0.220405,0.369586,0.312075,0.396807,0.309658,0.708882,0.156972,3.24137,0.283129,,-0.287212,21.4698,-0.077316,102.853,-0.287212,0,0.3141804337501526,-5.49273157119751,0.0993311,506.3599853515625,,,,,,,183.4,3.596078431,183.4,3.596078431,,,,,,,,,,,,,,,,,,,"David Fry","24934",681807
"Myles Straw","TOR",28.039,72.612,66.0529,15.2929,11.9585,2.69988,0.340167,0.294379,7.58007,4.75289,5.26089,0.0513352,14.0636,0.290504,0.531548,0.476138,1.22587,2.93417,0.680105,0.231525,0.072452,0.193682,0.374077,0.288959,0.296069,0.261835,0.585028,0.0645445,5.95413,0.287182,,0.173596,5.66865,-2.82536,69.3186,0.173596,0.47,-2.37551449239254,0.9027005732059479,0.097881,999,,,,,,,44.6,1.592857142,44.6,1.592857142,,,,,,,,,,,,,,,,,,,"Myles Straw","17620",664702
"Justyn-Henry Malloy","DET",35.972,139.681,122.848,27.2939,17.3694,5.46811,0.297022,4.15935,15.0545,15.0018,14.2313,0.0961089,41.5192,1.53886,0.952529,0.110145,2.17323,0.714713,0.286818,0.222176,0.101885,0.297243,0.342765,0.308546,0.373096,0.301279,0.681642,0.15092,3.01855,0.296133,,-0.234014,15.3391,-1.00056,96.9074,-0.234014,-0.21,-0.7282918691635132,-2.9856173545122147,0.0973321,697.0900268554688,,,,,,,130.2,3.616666666,130.2,3.616666666,,,,,,,,,,,,,,,,,,,"Justyn-Henry Malloy","29606",669234
