Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ranwell Smith",,0.0362,0.0614,0,7.20972,1,0,0,0,,1,5.081,1.1563,0.8477,0.80108,0.157444,1.0222,0.0293,0.0566,0.5152,4.6368,9.1998,0.504011,1.417,0.101397,0.201181,-0.0997835025191307,0.288916,2.1785,0.299997,0.679646,0.434006,,7.41926,-0.0344093,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ranwell Smith","sa3019267",800318
"Eduardo Tovar",,0.0361,0.0615,0,7.23168,1,0,0,0,,1,5.086,1.1506,0.8497,0.80352,0.158444,1.0336,0.0294,0.0544,0.534,4.806,9.3024,0.516641,1.426,0.104994,0.203225,-0.09823044389486313,0.287794,2.1842,0.300148,0.680042,0.427996,,7.42226,-0.0344418,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eduardo Tovar","sa3019647",805318
"Abel Fuerte","ARI",0.0361,0.0615,0,7.2324,1,0,0,0,,1,5.089,1.1647,0.8506,0.8036,0.155889,1.0244,0.0294,0.056,0.5039,4.5351,9.2196,0.491898,1.403,0.0990175,0.201297,-0.1022794246673584,0.29055,2.1891,0.301245,0.679147,0.440003,,7.42644,-0.034487,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Abel Fuerte","sa3021475",800274
"Orlando Barrios",,0.036,0.0616,0,7.29891,1,0,0,0,,1,5.04,1.173,0.8552,0.81099,0.174444,0.9469,0.0291,0.0547,0.5062,4.5558,8.5221,0.534587,1.57,0.100437,0.187877,-0.08744047582149506,0.290462,2.1199,0.297388,0.674263,0.399012,,7.42666,-0.0344894,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Orlando Barrios","sa3009598",683019
"Jose Meneses","MIL",0.0325,0.0765,0.0123,7.10253,0.6248,0.0798,0,0,,1,5.078,1.1601,0.8353,0.78917,0.162444,1.0029,0.0177,0.0568,0.4954,4.4586,9.0261,0.493968,1.462,0.0975581,0.197499,-0.09994091093540192,0.288704,2.163,0.296881,0.685945,0.424219,,7.46656,-0.0344952,-0.0470976,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jose Meneses","sa3019158",800427
"Eduardo Fernandez",,0.0366,0.061,0,7.06914,1,0,0,0,,1,5.105,1.1342,0.8311,0.78546,0.152333,1.0643,0.0295,0.0535,0.5364,4.8276,9.5787,0.503993,1.371,0.105073,0.208482,-0.10340840369462967,0.28446,2.1985,0.297674,0.688786,0.413989,,7.42741,-0.0344976,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eduardo Fernandez","sa3021005",808215
"Juan Henriquez","BOS",0.0361,0.0615,0,7.28037,1,0,0,0,,1,5.03,1.156,0.8521,0.80893,0.178778,0.9501,0.0291,0.0518,0.5344,4.8096,8.5509,0.562467,1.609,0.106243,0.188887,-0.08264413475990295,0.286984,2.1061,0.294795,0.675715,0.382011,,7.42749,-0.0344985,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Juan Henriquez","sa3022136",808390
"Erick Padilla","CLE",0.0361,0.0615,0,7.22484,1,0,0,0,,1,5.092,1.1632,0.85,0.80276,0.154444,1.0321,0.0294,0.0549,0.5036,4.5324,9.2889,0.487937,1.39,0.0989002,0.20269,-0.10379024595022202,0.290437,2.1953,0.301395,0.679761,0.442996,,7.42806,-0.0345046,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Erick Padilla","sa3019392",802071
"Juan Ozuna",,0.0365,0.0611,0,7.1073,1,0,0,0,,1,5.092,1.1405,0.8346,0.7897,0.157778,1.0399,0.0294,0.0518,0.5288,4.7592,9.3591,0.50851,1.42,0.103849,0.204222,-0.10037311166524887,0.285104,2.1804,0.296561,0.686804,0.402012,,7.43509,-0.0345808,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Juan Ozuna","sa3019085",805070
"Christian Avendano","SFG",0.0364,0.0612,0,6.82965,1,0,0,0,,1,5.023,1.1211,0.8042,0.75885,0.150444,0.9674,0.029,0.0491,0.5905,5.3145,8.7066,0.610399,1.354,0.117559,0.192594,-0.07503484934568405,0.27982,2.0885,0.297241,0.68391,0.41893,,6.99076,-0.0345879,-0.0507902,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Christian Avendano","sa3015777",699032
"Melvyn Amador","CHC",0.0322,0.078,0.0128,7.18317,0.5877,0.0877,0,0,,1,5.055,1.1718,0.8432,0.79813,0.165778,0.9734,0.0165,0.0496,0.4761,4.2849,8.7606,0.48911,1.492,0.094184,0.192562,-0.09837783873081207,0.290625,2.1452,0.296751,0.680567,0.404988,,7.43839,-0.0346166,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Melvyn Amador","sa3019187",805059
"Jason Bonilla",,0.0309,0.0793,0.0109,7.39674,0.5877,0.0877,0,0,,1,5.013,1.1922,0.8656,0.82186,0.185222,0.8906,0.0164,0.0584,0.4893,4.4037,8.0154,0.549405,1.667,0.0976062,0.177658,-0.08005186915397644,0.293356,2.0828,0.297089,0.667512,0.391002,,7.44277,-0.034664,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jason Bonilla","sa3009723",683508
"Andres Jimenez",,0.036,0.0616,0,7.27092,1,0,0,0,,1,5.089,1.1459,0.8535,0.80788,0.162,1.0405,0.0294,0.0499,0.5478,4.9302,9.3645,0.526478,1.458,0.107644,0.204461,-0.09681667387485504,0.286575,2.1864,0.299167,0.68019,0.416994,,7.44808,-0.0347215,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Andres Jimenez","sa3019648",805742
"Jeferson Lopez",,0.0359,0.0617,0,7.3215,1,0,0,0,,1,5.056,1.1618,0.8576,0.8135,0.173778,0.9761,0.0292,0.0515,0.5299,4.7691,8.7849,0.542875,1.564,0.104806,0.193058,-0.08825157582759857,0.288402,2.1379,0.297174,0.675759,0.395003,,7.44859,-0.034727,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jeferson Lopez","sa3019613",805013
"Dencer Geraldo",,0.036,0.0616,0,7.27488,1,0,0,0,,1,5.079,1.1659,0.8543,0.80832,0.162556,1.0013,0.0293,0.0596,0.5067,4.5603,9.0117,0.506042,1.463,0.0997637,0.197145,-0.09738137573003769,0.290162,2.1672,0.299609,0.676884,0.425011,,7.449,-0.0347315,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dencer Geraldo","sa3017619",703101
"Cristopher Cruz",,0.0304,0.0813,0.0121,7.40862,0.5415,0.0975,0,0,,1,5.009,1.2074,0.8675,0.82318,0.184333,0.8811,0.015,0.0525,0.4569,4.1121,7.9299,0.518556,1.659,0.0912158,0.175903,-0.08468756824731827,0.296265,2.0885,0.297908,0.667055,0.401015,,7.44981,-0.0347403,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Cristopher Cruz","sa3015301",691260
"Jeffrey Familia",,0.0365,0.0611,0,7.11306,1,0,0,0,,1,5.099,1.1308,0.835,0.79034,0.157889,1.0542,0.0295,0.0543,0.547,4.923,9.4878,0.518877,1.421,0.107276,0.206746,-0.09947049617767334,0.283373,2.185,0.296113,0.687388,0.398001,,7.45054,-0.0347481,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jeffrey Familia","sa3021564",811324
"Yency De Jesus",,0.0327,0.0733,0.0072,7.38198,0.7254,0.0584,0,0,,1,4.983,1.18,0.8615,0.82022,0.197333,0.8646,0.0205,0.0505,0.5111,4.5999,7.7814,0.59114,1.776,0.102569,0.17351,-0.07094120234251022,0.290076,2.0446,0.292507,0.669048,0.354999,,7.45491,-0.0347955,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yency De Jesus","sa3022112",807400
"Leonardo Lugo",,0.0303,0.0813,0.0119,7.39359,0.5415,0.0975,0,0,,1,5.016,1.1965,0.8658,0.82151,0.183111,0.8885,0.015,0.0627,0.472,4.248,7.9965,0.531232,1.648,0.0940989,0.177133,-0.08303428441286087,0.294356,2.085,0.297209,0.666723,0.399989,,7.45652,-0.034813,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Leonardo Lugo","sa3018340",800538
"Leomar Rosario","HOU",0.0323,0.0779,0.0112,7.36128,0.5877,0.0877,0,0,,1,5.012,1.1801,0.8633,0.81792,0.178444,0.929,0.0164,0.05,0.5046,4.5414,8.361,0.543165,1.606,0.100678,0.185355,-0.08467677235603333,0.292611,2.1091,0.299006,0.670045,0.417878,,7.41406,-0.0348194,-0.0495985,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Leomar Rosario","sa3019127",703855
"Diovel Mariano","CLE",0.0358,0.0618,0,7.35543,1,0,0,0,,1,5.038,1.1941,0.8618,0.81727,0.176444,0.9274,0.0291,0.0515,0.4695,4.2255,8.3466,0.506254,1.588,0.0931917,0.184081,-0.09088923037052155,0.294179,2.1215,0.298157,0.672027,0.403008,,7.45796,-0.0348285,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Diovel Mariano","sa3018363",804969
"Michael Vilchez","LAD",0.0359,0.0617,0,7.32258,1,0,0,0,,1,5.053,1.1517,0.857,0.81362,0.176667,0.9747,0.0292,0.0559,0.5476,4.9284,8.7723,0.561814,1.59,0.108371,0.192895,-0.08452405035495758,0.286322,2.1264,0.295632,0.675548,0.384002,,7.45975,-0.0348479,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Michael Vilchez","sa3016605",699074
"Luis Joseph",,0.036,0.0616,0,7.28316,1,0,0,0,,1,5.079,1.1407,0.8539,0.80924,0.167556,1.0247,0.0293,0.0524,0.5572,5.0148,9.2223,0.543769,1.508,0.109707,0.201752,-0.09204567968845367,0.28504,2.1654,0.296949,0.679244,0.401998,,7.4616,-0.034868,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luis Joseph","sa3016228",692660
"Gemil Santa",,0.0336,0.0701,0.0053,7.35516,0.8038,0.0418,0,0,,1,5.056,1.1708,0.8618,0.81724,0.174111,0.9615,0.0232,0.0601,0.5155,4.6395,8.6535,0.536141,1.567,0.101958,0.19017,-0.0882120132446289,0.290204,2.1323,0.297983,0.67274,0.403006,,7.46372,-0.0348909,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Gemil Santa","sa3018344",801231
"Hansel Rosario","NYY",0.0308,0.082,0.0114,7.44174,0.5053,0.1053,0,0,,1,5.035,1.1822,0.8703,0.82686,0.202889,0.9012,0.0138,0.0591,0.5322,4.7898,8.1108,0.590546,1.826,0.1057,0.178987,-0.0732870027422905,0.290132,2.0834,0.293241,0.674186,0.387424,,7.62054,-0.034912,-0.0491917,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Hansel Rosario","sa3019247",702873
"Enrique Carta",,0.0359,0.0617,0,7.34382,1,0,0,0,,1,5.066,1.1556,0.8599,0.81598,0.173667,0.9937,0.0293,0.0504,0.5437,4.8933,8.9433,0.547147,1.563,0.107323,0.196151,-0.08882748335599899,0.287327,2.1493,0.297147,0.676436,0.391985,,7.46905,-0.0349486,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Enrique Carta","sa3022048",814130
"Kevin Camacho","CHC",0.0359,0.0617,0,7.32978,1,0,0,0,,1,5.063,1.1652,0.859,0.81442,0.171778,0.9813,0.0292,0.054,0.5173,4.6557,8.8317,0.527158,1.546,0.102173,0.193818,-0.0916452631354332,0.289297,2.1465,0.297555,0.675494,0.402001,,7.47089,-0.0349685,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kevin Camacho","sa3021577",814268
"Albert Breton",,0.0358,0.0618,0,7.33914,1,0,0,0,,1,5.058,1.1774,0.8603,0.81546,0.171889,0.9678,0.0292,0.0518,0.4943,4.4487,8.7102,0.510746,1.547,0.0977264,0.19134,-0.09361407160758972,0.291551,2.1452,0.298176,0.674646,0.407004,,7.47124,-0.0349723,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Albert Breton","sa3009995",684232
"Danery Tejada",,0.0359,0.0617,0,7.31826,1,0,0,0,,1,5.063,1.1547,0.8573,0.81314,0.172556,0.987,0.0292,0.0569,0.5342,4.8078,8.883,0.541236,1.553,0.105511,0.194944,-0.08943313360214233,0.287303,2.1417,0.29651,0.675957,0.396004,,7.473,-0.0349914,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Danery Tejada","sa3019673",805849
"Ronal Herrera","BAL",0.036,0.0616,0,7.29396,1,0,0,0,,1,5.094,1.146,0.856,0.81044,0.162556,1.041,0.0294,0.0546,0.5459,4.9131,9.369,0.5244,1.463,0.107165,0.204358,-0.09719277918338776,0.286615,2.187,0.298924,0.679282,0.415996,,7.4747,-0.0350098,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ronal Herrera","sa3018862",800486
"Cesar Ruiz",,0.0359,0.0617,0,7.32636,1,0,0,0,,1,5.084,1.1529,0.8589,0.81404,0.167556,1.0163,0.0294,0.0551,0.5417,4.8753,9.1467,0.533012,1.508,0.10655,0.199902,-0.09335168451070786,0.28732,2.1692,0.298287,0.67729,0.405996,,7.4755,-0.0350185,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cesar Ruiz","sa3016590",692565
"Edinson Valdespina",,0.0358,0.0618,0,7.3485,1,0,0,0,,1,5.066,1.1682,0.861,0.8165,0.172111,0.9764,0.0293,0.0584,0.5155,4.6395,8.7876,0.52796,1.549,0.101757,0.192736,-0.09097908437252045,0.28979,2.1446,0.29791,0.674286,0.402004,,7.47732,-0.0350382,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Edinson Valdespina","sa3017875",700334
"Jheremy Vicente",,0.0307,0.08,0.0113,7.40187,0.5704,0.0914,0,0,,1,5.005,1.1971,0.8662,0.82243,0.187333,0.8859,0.0158,0.0504,0.4664,4.1976,7.9731,0.52647,1.686,0.0931868,0.177003,-0.08381618559360504,0.294222,2.083,0.295689,0.668302,0.391005,,7.47791,-0.0350446,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jheremy Vicente","sa3016527",702375
"Luis Baldiris",,0.0365,0.0611,0,7.12251,1,0,0,0,,1,5.118,1.1209,0.8362,0.79139,0.155667,1.0844,0.0296,0.0544,0.5637,5.0733,9.7596,0.519827,1.401,0.110141,0.21188,-0.10173897445201874,0.28169,2.2053,0.296099,0.688902,0.400018,,7.47915,-0.0350579,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luis Baldiris","sa3016814",698926
"Yonfi Rodriguez",,0.0333,0.0706,0.0055,7.36371,0.7939,0.0439,0,0,,1,5.046,1.1955,0.8638,0.81819,0.172889,0.9426,0.0228,0.0511,0.4555,4.0995,8.4834,0.483238,1.556,0.0902695,0.186801,-0.09653191268444061,0.295018,2.1381,0.298668,0.67208,0.417996,,7.48414,-0.0351119,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Yonfi Rodriguez","sa3017693",702931
"Ricardito Lorenzo",,0.0364,0.0612,0,7.14114,1,0,0,0,,1,5.112,1.1665,0.8402,0.79346,0.150556,1.0489,0.0295,0.0519,0.4708,4.2372,9.4401,0.448851,1.355,0.092097,0.205184,-0.11308684945106506,0.290811,2.2154,0.299702,0.686015,0.430005,,7.4845,-0.0351159,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Ricardito Lorenzo","sa3018035",703325
"Alejandro Ramirez",,0.036,0.0616,0,7.29567,1,0,0,0,,1,5.097,1.1368,0.8558,0.81063,0.164222,1.0452,0.0294,0.0585,0.5607,5.0463,9.4068,0.536452,1.478,0.110006,0.205062,-0.09505590796470642,0.284677,2.182,0.297572,0.679375,0.409005,,7.49107,-0.035187,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alejandro Ramirez","sa3021042",814258
"Irving Vazquez",,0.0358,0.0618,0,7.34265,1,0,0,0,,1,5.063,1.1681,0.8605,0.81585,0.172222,0.9794,0.0292,0.0542,0.507,4.563,8.8146,0.517664,1.55,0.100138,0.193443,-0.0933043509721756,0.289894,2.1475,0.297261,0.675098,0.402997,,7.49217,-0.0351989,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Irving Vazquez","sa3019180",802744
"Jean Carlos Reyes",,0.0359,0.0618,0,7.33869,1,0,0,0,,1,5.063,1.168,0.8601,0.81541,0.172333,0.9745,0.0292,0.0583,0.5064,4.5576,8.7705,0.519651,1.551,0.10002,0.192475,-0.09245506674051285,0.289812,2.1425,0.297084,0.67451,0.402995,,7.49241,-0.0352015,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jean Carlos Reyes","sa3016508",699159
"Jeyson Mejia",,0.0358,0.0618,0,7.34922,1,0,0,0,,1,5.084,1.1701,0.8622,0.81658,0.166222,1.006,0.0294,0.0536,0.5064,4.5576,9.054,0.50338,1.496,0.0996066,0.197876,-0.09826909005641937,0.290751,2.1761,0.299506,0.676087,0.416999,,7.49337,-0.0352119,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jeyson Mejia","sa3022170",808701
"Breilin Arredondo",,0.0358,0.0618,0,7.35741,1,0,0,0,,1,5.063,1.1835,0.8628,0.81749,0.170556,0.9655,0.0292,0.0567,0.4784,4.3056,8.6895,0.495495,1.535,0.0944894,0.190697,-0.09620778262615204,0.292888,2.149,0.298641,0.673325,0.412989,,7.4935,-0.0352133,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Breilin Arredondo","sa3021748",807762
"Engel Silvestre","COL",0.0358,0.0618,0,7.36929,1,0,0,0,,1,5.081,1.1616,0.8635,0.81881,0.170222,1.0066,0.0293,0.0527,0.5306,4.7754,9.0594,0.527121,1.532,0.104428,0.198111,-0.09368235617876053,0.288833,2.1682,0.298529,0.676049,0.402989,,7.49607,-0.0352411,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Engel Silvestre","sa3022397",815437
"Genderson Zapata",,0.0357,0.0619,0,7.39548,1,0,0,0,,1,5.053,1.1856,0.8661,0.82172,0.176444,0.953,0.0292,0.0505,0.487,4.383,8.577,0.511018,1.588,0.0963784,0.188601,-0.09222245216369629,0.292777,2.1386,0.298033,0.672719,0.398992,,7.49676,-0.0352485,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Genderson Zapata","sa3017613",698988
"Raudy Gomez",,0.0358,0.0618,0,7.34661,1,0,0,0,,1,5.081,1.1813,0.8623,0.81629,0.165,0.9845,0.0293,0.0639,0.4798,4.3182,8.8605,0.487354,1.485,0.0944302,0.193761,-0.0993308499455452,0.292938,2.1658,0.299988,0.673713,0.425009,,7.49708,-0.035252,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Raudy Gomez","sa3019548",800467
"Brayan Suarez",,0.0358,0.0618,0,7.34751,1,0,0,0,,1,5.076,1.1578,0.861,0.81639,0.170889,1.0016,0.0293,0.055,0.5301,4.7709,9.0144,0.529253,1.538,0.104433,0.197321,-0.09288809448480606,0.288053,2.1594,0.297405,0.676195,0.401006,,7.49764,-0.035258,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brayan Suarez","sa3019649",805757
"Elías Moscoso","BAL",0.0359,0.0617,0,7.31151,1,0,0,0,,1,5.092,1.1458,0.8575,0.81239,0.165889,1.027,0.0294,0.0608,0.5438,4.8942,9.243,0.529503,1.493,0.106795,0.201689,-0.09489394724369049,0.28615,2.1728,0.297437,0.677796,0.408996,,7.49884,-0.035271,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Elias Moscoso","sa3019159",800445
"Jesus Poline",,0.0359,0.0617,0,7.32024,1,0,0,0,,1,5.089,1.1679,0.8596,0.81336,0.162556,1.0205,0.0294,0.0519,0.4982,4.4838,9.1845,0.488192,1.463,0.0978974,0.200531,-0.10263311117887497,0.290768,2.1884,0.29958,0.677675,0.426009,,7.5005,-0.0352891,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jesus Poline","sa3021032",811198
"Mauricio Maican",,0.0308,0.0795,0.0102,7.3854,0.5877,0.0877,0,0,,1,5.063,1.1372,0.864,0.8206,0.179556,0.996,0.0165,0.0584,0.5816,5.2344,8.964,0.583936,1.616,0.114873,0.196721,-0.08184869587421417,0.28369,2.1332,0.294892,0.674453,0.381014,,7.5007,-0.0352912,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Mauricio Maican","sa3018347",801268
"Maikel Hernandez","TBR",0.0363,0.0613,0,7.17075,1,0,0,0,,1,4.97,1.1938,0.8412,0.79675,0.181889,0.8628,0.0287,0.0518,0.4839,4.3551,7.7652,0.560848,1.637,0.0973642,0.173602,-0.07623741775751114,0.294373,2.0566,0.298533,0.674489,0.411156,,7.30704,-0.035295,-0.0520911,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Maikel Hernandez","sa3018331",800425
"Lluveres Severino","TOR",0.0363,0.0614,0,7.30377,1,0,0,0,,1,5.056,1.1897,0.8571,0.81153,0.171222,0.9469,0.0292,0.0504,0.4727,4.2543,8.5221,0.499208,1.541,0.0934929,0.187282,-0.09378955513238907,0.293123,2.1366,0.298256,0.674526,0.416952,,7.43887,-0.0353146,-0.0503891,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Lluveres Severino","sa3020601",806684
"Ilmerson Colon",,0.0365,0.0611,0,7.12503,1,0,0,0,,1,5.141,1.1097,0.8369,0.79167,0.152,1.1166,0.0297,0.0604,0.5852,5.2668,10.0494,0.524091,1.368,0.11383,0.217195,-0.10336510837078094,0.279945,2.2263,0.296796,0.690042,0.404995,,7.50308,-0.035317,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ilmerson Colon","sa3019539",805623
"Fraimin Marte","CHC",0.0366,0.061,0,7.13241,1,0,0,0,,1,5.018,1.147,0.8369,0.79249,0.17,0.9527,0.029,0.0575,0.5319,4.7871,8.5743,0.558308,1.53,0.105998,0.189857,-0.08385811001062393,0.286192,2.0997,0.295532,0.678305,0.40301,,7.34328,-0.0353212,-0.0496453,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Fraimin Marte","sa3015462",692849
"Luis Aguilar",,0.0358,0.0618,0,7.3278,1,0,0,0,,1,5.107,1.1673,0.8609,0.8142,0.158667,1.0312,0.0295,0.063,0.504,4.536,9.2808,0.488751,1.428,0.0986881,0.201919,-0.10323086380958557,0.290894,2.1985,0.301073,0.676798,0.434004,,7.50375,-0.0353242,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luis Aguilar","sa3018893",802737
"Rodarni Salvador","CLE",0.0357,0.0619,0,7.37712,1,0,0,0,,1,5.071,1.1801,0.8648,0.81968,0.171,0.9786,0.0293,0.0534,0.4902,4.4118,8.8074,0.50092,1.539,0.0966673,0.19298,-0.09631236642599106,0.292176,2.1587,0.298745,0.674152,0.409992,,7.50508,-0.0353386,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Rodarni Salvador","sa3018889",802090
"Moises Palma","TBR",0.0358,0.0618,0,7.36596,1,0,0,0,,1,5.048,1.1734,0.8623,0.81844,0.178444,0.9507,0.0292,0.0552,0.4992,4.4928,8.5563,0.525087,1.606,0.0988906,0.188332,-0.08944137394428253,0.290295,2.1241,0.295726,0.673219,0.390994,,7.50556,-0.0353438,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Moises Palma","sa3019162",800457
"Luis De Aza",,0.0358,0.0618,0,7.34571,1,0,0,0,,1,5.079,1.1724,0.8618,0.81619,0.167222,0.9978,0.0293,0.0543,0.4931,4.4379,8.9802,0.494187,1.505,0.097086,0.196456,-0.09936996549367905,0.291142,2.1702,0.298576,0.675795,0.416998,,7.51047,-0.0353969,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Luis De Aza","sa3021038",814127
"Jhonny Jimenez","LAD",0.0358,0.0618,0,7.35471,1,0,0,0,,1,5.063,1.1643,0.8615,0.81719,0.174333,0.9827,0.0292,0.0518,0.5125,4.6125,8.8443,0.521522,1.569,0.101225,0.194094,-0.0928698405623436,0.289016,2.147,0.296249,0.675536,0.396998,,7.51131,-0.035406,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jhonny Jimenez","sa3016506",699075
"Bryant Landaeta",,0.0358,0.0618,0,7.35003,1,0,0,0,,1,5.074,1.1737,0.8621,0.81667,0.168778,0.9912,0.0293,0.0531,0.4907,4.4163,8.9208,0.495057,1.519,0.0967087,0.195349,-0.09864011406898499,0.291262,2.1649,0.298177,0.675512,0.413985,,7.51209,-0.0354145,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Bryant Landaeta","sa3019389",801735
