Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"T.J. McFarland","ATH",2.20918,1.97275,0,4.34964,57.82,0,0,10.4255,,72.275,311.906,72.8898,37.63,34.93,7.77367,25.0396,2.34298,3.90791,52.5377,6.54223,3.11804,2.09819,0.968012,0.168441,0.0802793,0.08816161751747131,0.257599,1.35496,0.292463,0.692728,,,4.31245,0.0299434,-0.0519006,999,,,,,,,303.6000000000001,4.216666666666668,315,4.375,,,,,,,,,,,,,,,,,,,"T.J. McFarland","3237",519008
"Brent Suter","CIN",2.06665,1.72792,0,4.48984,51.4,0.485,0,10.4597,,63.6437,272.772,62.8294,33.99,31.75,8.93384,21.013,0.944409,2.74023,50.7207,7.17253,2.97149,2.41378,1.26335,0.185946,0.0770349,0.1089106947183609,0.252308,1.31737,0.284613,0.698849,,,4.51709,0.0296261,-0.068924,999,,,,,,,269.1,4.2046875,273,4.265625,,,,,,,,,,,,,,,,,,,"Brent Suter","13942",608718
"Nick Nelson",,0.3275,0.268165,0,4.64771,9.109,0,0,0,,11.3862,50.4074,11.0284,6.31,5.88,1.13067,5.40434,0.223449,0.829871,9.88014,7.80953,4.27174,1.82818,0.89371,0.196006,0.107213,0.0887923315167427,0.249663,1.44321,0.298463,0.681675,,,4.36451,0.029442,-0.0278557,999,,,,,,,42.50000000000001,3.863636363636364,44,4,,,,,,,,,,,,,,,,,,,"Nick Nelson","20153",656793
"Jordan Balazovic","DET",0.20011,0.156813,0,4.26403,4.863,0,0,0.5788,,6.07875,26.2955,5.62352,3.09,2.88,0.680094,2.52652,0.142891,0.328661,5.88754,8.7169,3.74068,2.3303,1.00693,0.223899,0.0960818,0.12781763821840286,0.239908,1.34074,0.292984,0.702987,,,4.09293,0.0291488,0.0128257,999,,,,,,,23.500000000000007,3.916666666666668,24,4,,,,,,,,,,,,,,,,,,,"Jordan Balazovic","21866",666364
"Wade Miley","CIN",1.3085,1.94202,1.47868,5.34034,4.565,4.466,0,0,,22.6671,100.2,24.8897,14.41,13.45,3.68332,8.58464,0.0669215,0.947931,13.3953,5.31862,3.40854,1.56038,1.46247,0.133686,0.085675,0.04801055043935776,0.274516,1.47678,0.288174,0.673231,,,5.35865,0.0285136,0.0205251,749.97998046875,,,,,,,52.000000000000014,2.260869565217392,59,2.5652173913043477,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"Jake Woodford","COL",0.389055,0.713342,-0.0139579,5.25231,10.037,0.823,0,0.5573,,13.8796,61.6745,15.4079,8.7,8.1,1.8507,4.84507,0.290265,0.811201,10.1792,6.60053,3.14171,2.10094,1.20006,0.165047,0.0785587,0.08648813515901566,0.275052,1.45919,0.3082,0.654116,,,4.65569,0.028439,-0.12326,999,,,,,,,46,3.2857142857142856,50,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Jake Woodford","18674",663765
"Yerry Rodríguez",,0.209878,0.173962,0,4.46027,6.57,0,0,0,,8.2125,35.9185,7.78451,4.36,4.07,0.91578,3.58229,0.217138,0.487891,7.60922,8.33887,3.9258,2.12412,1.00359,0.211847,0.0997339,0.11211314797401428,0.244425,1.38408,0.294501,0.694794,,,4.24986,0.0273863,0.0171008,999,,,,,,,30.100000000000005,3.7625000000000006,31,3.875,,,,,,,,,,,,,,,,,,,"Yerry Rodriguez","21955",666720
"Penn Murfee","CHW",0.58445,0.560168,0,4.38907,17.159,0,0,6.1092,,21.4487,92.527,20.2092,11.3,10.46,3.06424,7.9852,0.523443,1.26749,20.3045,8.51986,3.35063,2.54277,1.28577,0.219444,0.0863013,0.13314272463321686,0.242683,1.3145,0.2862,0.706747,,,4.42456,0.0267505,-0.0065827,999,,,,,,,103.5,4.928571428571429,103,4.904761904761905,,,,,,,,,,,,,,,,,,,"Penn Murfee","25174",682171
"Noah Davis","BOS",0.285611,0.316378,0.327458,5.22181,2.172,0.628,0,0,,6.9114,30.6744,7.08685,4.29,4.01,1.06171,2.92909,0.0879244,0.511411,5.4952,7.15583,3.81424,1.87608,1.38256,0.179146,0.0954895,0.083656445145607,0.260221,1.44919,0.291393,0.671307,,,5.06672,0.0264452,0.0227772,999,,,,,,,19.3,2.757142857142857,20,2.857142857142857,,,,,,,,,,,,,,,,,,,"Noah Davis","25862",663562
"Joe Jacques","LAD",0.43201,0.241695,0,4.16988,9.9,0.058,0,0.7121,,12.3025,53.5693,11.8273,6.14,5.7,1.11832,5.26015,0.320855,0.80885,9.9533,7.28142,3.84811,1.89221,0.818115,0.185803,0.0981934,0.08760908246040344,0.248995,1.38894,0.293972,0.705296,,,4.21005,0.0253696,0.0256514,999,,,,,,,51.30000000000001,4.275000000000001,53,4.416666666666667,,,,,,,,,,,,,,,,,,,"Joe Jacques","25178",682175
"Colten Brewer","NYY",0.755514,0.560621,0,4.57089,18.918,0,0,0.6594,,23.6475,102.871,22.3815,12.86,12.01,2.98207,9.90931,0.472978,1.44692,21.787,8.29192,3.77138,2.19864,1.13495,0.211791,0.096328,0.11546261608600616,0.244568,1.36551,0.290649,0.691097,,,4.40389,0.0249986,-0.0514559,999,,,,,,,98.50000000000001,4.104166666666667,96,4,,,,,,,,,,,,,,,,,,,"Colten Brewer","12997",605155
"José Ruiz","PHI",1.87525,1.51749,0,4.66982,51.62,0,0,9.9704,,64.525,280.159,61.499,36,33.48,9.3744,26.0873,1.19013,3.41939,61.3157,8.55236,3.63868,2.3504,1.30755,0.218861,0.0931163,0.12574443221092224,0.245356,1.3574,0.289643,0.692786,,,4.52651,0.024828,-0.220308,999,,,,,,,286.70000000000005,4.410769230769231,283,4.3538461538461535,,,,,,,,,,,,,,,,,,,"Jose Ruiz","14552",614179
"Chris Murphy","BOS",0.180206,0.107362,0,4.1064,4.173,0,0,0.6427,,5.21625,22.4203,4.67003,2.55,2.38,0.561231,2.18611,0.147211,0.262093,5.0763,8.75853,3.77186,2.32207,0.968335,0.226415,0.0975056,0.1289096549153328,0.233828,1.31438,0.286635,0.709365,,,4.02687,0.0243185,-0.0404067,999,,,,,,,19.700000000000003,3.9400000000000004,20,4,,,,,,,,,,,,,,,,,,,"Chris Murphy","26214",669684
"Kirby Snead",,0.22915,0.196028,0,4.19642,6.863,0,0,0,,8.57875,37.1348,8.10673,4.31,4,0.784099,3.60127,0.268944,0.446241,7.07837,7.42594,3.77811,1.96552,0.822601,0.190613,0.0969784,0.09363460540771484,0.245011,1.36477,0.290295,0.697249,,,4.11989,0.0240735,0.0711134,999,,,,,,,35.500000000000014,3.944444444444446,34,3.7777777777777777,,,,,,,,,,,,,,,,,,,"Kirby Snead","19179",669912
"Ryan Miller","DET",0.5676,0.465614,0,4.5516,13.778,0,0,0,,17.2225,73.6941,16.2611,9.36,8.71,2.63754,5.65886,0.389037,0.977569,15.6751,8.19138,2.95717,2.77001,1.3783,0.212705,0.0767885,0.1359165981411934,0.242495,1.27275,0.279487,0.689071,,,4.49306,0.0215206,-0.015109,999,,,,,,,58.300000000000004,3.4294117647058826,57,3.3529411764705883,,,,,,,,,,,,,,,,,,,"Ryan Miller","22187",668943
"Tejay Antone","CIN",0.324322,0.294564,0,4.75801,8.459,0,0,0.6037,,10.5737,46.7101,10.4929,6,5.59,1.38206,4.67916,0.269119,0.645414,10.6621,9.07522,3.98273,2.27864,1.17636,0.228261,0.100174,0.12808694690465927,0.253539,1.43488,0.31051,0.6929,,,4.35964,0.0199905,-0.0278218,999,,,,,,,51.10000000000001,4.645454545454546,50,4.545454545454546,,,,,,,,,,,,,,,,,,,"Tejay Antone","16233",622088
"Cole Winn","TEX",0.228339,0.143435,0,4.25495,5.601,0,0,0,,7.00125,30.315,5.98948,3.54,3.31,0.80633,3.35021,0.174753,0.404893,6.78946,8.72775,4.30664,2.02658,1.03653,0.223963,0.110513,0.11345032602548599,0.225508,1.334,0.273313,0.706346,,,4.33323,0.0195624,-0.0362987,999,,,,,,,28.900000000000013,4.128571428571431,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Cole Winn","22113",668390
"Jose Cuas","PHI",0.363622,0.286469,0,4.52258,10.026,0.06,0,0.5848,,12.4575,54.6136,11.6912,6.72,6.26,1.48681,5.55491,0.302828,1.04979,12.2148,8.82468,4.01318,2.19892,1.07415,0.223659,0.101713,0.12194601446390152,0.243522,1.3844,0.297442,0.694125,,,4.34753,0.0193101,-0.0767386,999,,,,,,,52.30000000000001,4.358333333333334,54,4.5,,,,,,,,,,,,,,,,,,,"Jose Cuas","17701",621016
"Kendall Graveman","ARI",1.71598,1.48124,0,4.69927,44.601,0,1,6.6153,,55.7513,244.86,55.1369,31.19,29.11,6.8415,23.5764,1.16412,3.67985,50.1824,8.10102,3.80597,2.1285,1.10443,0.204944,0.0962854,0.10865846276283264,0.253383,1.41187,0.300757,0.687396,,,4.42821,0.0190044,-0.188241,748.6699829101562,,,,,,,234.30000000000007,4.183928571428573,238,4.25,,,,,,,,,,,,,,,,,,,"Kendall Graveman","15514",608665
"Lucas Sims","WSN",2.06251,1.80271,0,4.5494,52.29,0,1,10.7228,,65.3625,284.402,53.415,35.35,33.04,9.44617,33.7942,1.41036,4.89186,69.9975,9.63821,4.65325,2.07129,1.30068,0.246122,0.118826,0.1272963285446167,0.217386,1.33424,0.264439,0.700946,,,4.67902,0.01828,-0.118045,733.8499755859375,,,,,,,304.5,4.684615384615385,280,4.3076923076923075,,,,,,,,,,,,,,,,,,,"Lucas Sims","13470",608371
"Brandon Hughes","CHC",0.227031,0.156814,0,4.15624,5.413,0.216,0,0,,6.49625,27.5545,5.60128,3.22,3,0.934017,2.47097,0.141525,0.334837,6.58366,9.12109,3.42331,2.66441,1.294,0.238933,0.0896758,0.1492568477988243,0.226327,1.2426,0.270865,0.717297,,,4.30442,0.0180153,0.0128257,999,,,,,,,24.500000000000007,4.083333333333335,25,4.166666666666667,,,,,,,,,,,,,,,,,,,"Brandon Hughes","23460",676714
"Connor Seabold","TBR",0.350596,0.271308,0,4.78061,7.922,0,0,0,,9.9025,42.7712,9.8527,5.63,5.26,1.55157,3.0737,0.289624,0.584463,8.46299,7.69169,2.79357,2.75336,1.41016,0.197866,0.0718637,0.12600277364253998,0.251903,1.30537,0.285277,0.67847,,,4.60237,0.0159161,-0.0808135,999,,,,,,,27.4,2.7399999999999998,28,2.8,,,,,,,,,,,,,,,,,,,"Connor Seabold","19695",657756
"Jesse Chavez","TEX",1.1216,0.739379,0,4.50128,28.218,0.098,0,0.6283,,35.15,151.034,32.9632,18.83,17.58,5.01824,13.025,0.574128,1.70713,32.8437,8.40948,3.33499,2.52159,1.2849,0.217459,0.0862387,0.13122012466192245,0.241839,1.30834,0.283878,0.697031,,,4.41104,0.015558,-0.079312,999,,,,,,,136.7,3.9057142857142852,135,3.857142857142857,,,,,,,,,,,,,,,,,,,"Jesse Chavez","5448",445926
"Christian Roa","MIA",0.492603,0.49021,0,4.30037,13.277,0,0,0,,16.5963,73.233,14.1262,8.52,7.93,2.00084,9.51845,0.534299,1.13575,17.6499,9.57139,5.16177,1.85428,1.08504,0.24101,0.129975,0.11103536188602448,0.225734,1.4247,0.282457,0.72563,,,4.53267,0.0152291,-0.0150941,999,,,,,,,67.80000000000001,3.9882352941176475,62,3.6470588235294117,,,,,,,,,,,,,,,,,,,"Christian Roa","sa3014477",685005
"Carlos Carrasco","NYY",0.610883,1.0155,0.110382,5.43942,6.231,2.162,0,0.6594,,15.2884,67.6741,16.8193,9.92,9.24,2.66174,5.45299,0.211828,0.763943,12.266,7.22076,3.21008,2.24941,1.56692,0.181251,0.0805772,0.1006736233830452,0.273675,1.45681,0.304271,0.666041,,,5.04513,0.0150572,-0.110437,748.8499755859375,,,,,,,39.89999999999999,2.6599999999999993,46,3.066666666666667,,,,,,,,,,,,,,,,,,,"Carlos Carrasco","6632",471911
"Chandler Champlain","KCR",0.211391,0.160483,0,4.53333,5.13,0,0,0,,6.4125,27.7834,6.27865,3.47,3.23,0.80788,2.35792,0.168551,0.348256,5.56604,7.81198,3.30937,2.36057,1.13387,0.200337,0.084868,0.11546871066093445,0.250373,1.34683,0.292503,0.688368,,,4.33434,0.0150111,0.0128257,999,,,,,,,22.500000000000007,3.7500000000000013,23,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Chandler Champlain","sa3018138",669441
"Josh Winder","ARI",0.53408,0.431151,0.706784,4.85556,7.547,0.417,0,0,,14.3279,62.1718,14.5668,8.26,7.73,2.01236,4.83438,0.302142,0.665637,12.2112,7.67043,3.03669,2.52591,1.26406,0.196411,0.0777584,0.11865262687206268,0.257038,1.35409,0.29576,0.671809,,,4.4394,0.0142287,-0.0722223,999,,,,,,,46,3.2857142857142856,50,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Josh Winder","24606",680739
"Tommy Doyle","COL",0.39226,0.475268,0,4.90969,13.565,0,0,0.5573,,16.9562,74.4268,17.4686,9.94,9.25,2.19741,6.49896,0.503788,0.820077,14.6625,7.78255,3.4495,2.25614,1.16634,0.197006,0.0873201,0.10968608409166336,0.260307,1.41349,0.303918,0.671458,,,4.41666,0.0110366,-0.11716,999,,,,,,,70.00000000000001,4.11764705882353,72,4.235294117647059,,,,,,,,,,,,,,,,,,,"Tommy Doyle","21281",656382
"Elvin Rodriguez","MIL",0.39757,0.319355,0,4.44336,8.977,0,0,0.5961,,11.2212,48.0467,9.79198,5.94,5.54,1.83205,4.41732,0.342504,0.664362,11.2777,9.0453,3.54291,2.55307,1.46939,0.234724,0.0919381,0.14278634637594223,0.227906,1.26629,0.266618,0.71015,,,4.63745,0.0109925,-0.0278557,999,,,,,,,41.80000000000001,3.800000000000001,40,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Elvin Rodriguez","20962",660730
"JT Brubaker","NYY",1.65057,1.89505,-0.00597221,5.09179,32.192,2.42,0,0.6594,,44.6837,196.603,46.7029,27.2,25.28,7.18429,16.0638,0.991863,2.94254,39.5681,7.96964,3.23551,2.46318,1.44703,0.201259,0.0817068,0.11955173313617706,0.262971,1.40469,0.302027,0.674779,,,4.76166,0.0106374,-0.250554,999,,,,,,,151.7,3.371111111111111,161,3.577777777777778,,,,,,,,,,,,,,,,,,,"JT Brubaker","17578",664141
"Yunior Marte",,0.847405,0.693494,0,4.69044,23.44,0,0,0,,29.3,128.233,29.0161,16.37,15.27,3.564,12.0352,0.59427,1.69916,23.9128,7.34522,3.69683,1.9869,1.09474,0.186479,0.0938546,0.09262483566999435,0.253419,1.40107,0.29248,0.684419,,,4.52176,0.0103635,-0.0919981,999,,,,,,,96.00000000000003,3.3103448275862077,99,3.413793103448276,,,,,,,,,,,,,,,,,,,"Yunior Marte","14416",628708
"Jesse Scholtens","CHW",0.22189,0.486451,0.131565,5.38988,1.643,0.99,0,0,,5.7274,25.4343,6.39971,3.7,3.43,0.98249,2.0526,0.0762156,0.275987,3.96357,6.22833,3.22544,1.931,1.54388,0.155836,0.0807021,0.07513374835252762,0.276975,1.47577,0.298311,0.671531,,,5.23216,0.0101241,-0.0363737,999,,,,,,,18.500000000000007,3.0833333333333344,19,3.1666666666666665,,,,,,,,,,,,,,,,,,,"Jesse Scholtens","19205",669947
"Eric Lauer","TOR",0.1523,0.13334,0,4.46375,4.097,0,0,0,,5.12125,22.1094,4.70329,2.73,2.54,0.750552,2.12616,0.153528,0.207242,5.3193,9.34806,3.73648,2.50183,1.31901,0.24059,0.0961655,0.1444246917963028,0.237828,1.33355,0.288392,0.70941,,,4.36126,0.0099857,-0.0404067,999,,,,,,,15.7,3.1399999999999997,16,3.2,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Deivi García","MIL",0.846561,0.709479,0,4.60045,19.532,0,0,0,,24.415,107.339,20.8558,13.34,12.48,3.33667,13.0908,0.663617,1.66247,26.1097,9.62472,4.82561,1.99451,1.22998,0.243245,0.121958,0.12128777801990509,0.225259,1.3904,0.277468,0.703892,,,4.61711,0.00885018,-0.0514821,999,,,,,,,93.10000000000002,3.8791666666666678,88,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Deivi Garcia","20276",665620
"Clay Helvey","WSN",0.344554,0.30182,0,4.50996,9.036,0,0,0,,11.295,49.6868,10.2763,6.08,5.66,1.33277,5.70815,0.471584,0.671983,11.5631,9.21365,4.54833,2.02572,1.06197,0.23272,0.114883,0.11783775687217712,0.237291,1.41518,0.29409,0.701519,,,4.34755,0.00855222,-0.0278557,999,,,,,,,46.10000000000001,4.190909090909091,45,4.090909090909091,,,,,,,,,,,,,,,,,,,"Clay Helvey","sa3007459",663627
"Jackson Kowar","SEA",0.760747,0.750491,0,4.75087,23.642,0,0,0.6173,,29.5525,130.493,28.1973,16.69,15.6,3.844,13.9433,0.77666,1.8616,28.7611,8.75899,4.24634,2.06271,1.17066,0.220403,0.106851,0.11355188488960266,0.24586,1.42596,0.29669,0.692364,,,4.51542,0.00833439,-0.140906,999,,,,,,,114.00000000000001,3.8000000000000003,112,3.7333333333333334,,,,,,,,,,,,,,,,,,,"Jackson Kowar","21549",663804
"Jeff Brigham","ARI",0.174655,0.161543,0,5.04607,4.623,0,0,0.6241,,5.77875,25.5407,5.52023,3.47,3.24,0.92505,2.56472,0.137534,0.361997,6.36979,9.92051,3.99437,2.48362,1.4407,0.249398,0.100417,0.14898117631673813,0.244107,1.39908,0.299964,0.67968,,,4.56232,0.00801295,0.0128257,999,,,,,,,23.500000000000007,3.916666666666668,24,4,,,,,,,,,,,,,,,,,,,"Jeff Brigham","16631",656257
"Janson Junk","MIA",0.468029,0.666405,-0.178829,4.75379,13.117,0.377,0,0.5942,,16.0167,70.0185,16.6259,9.12,8.46,2.26787,5.58689,0.480812,0.721079,12.655,7.11101,3.13935,2.26512,1.27435,0.180738,0.0797916,0.10094624757766724,0.26096,1.38685,0.294296,0.687727,,,4.60849,0.00682928,-0.0683674,999,,,,,,,58.60000000000001,3.6625000000000005,63,3.9375,,,,,,,,,,,,,,,,,,,"Janson Junk","23301",676083
"Ky Bush","CHW",0.326404,0.654377,0.189963,5.00326,2.665,1.332,0,0,,7.8249,34.5518,8.02113,4.68,4.35,1.20964,3.40076,0.0949141,0.331908,5.85613,6.73557,3.91147,1.722,1.3913,0.169488,0.0984251,0.07106330245733261,0.260265,1.45969,0.286759,0.693012,,,5.11041,0.00637186,-0.0262281,999,,,,,,,29.100000000000005,3.6375000000000006,30,3.75,,,,,,,,,,,,,,,,,,,"Ky Bush","29823",681066
"Joel Kuhnel","PHI",0.335954,0.282985,0,4.81371,9.453,0,0,0,,11.8162,51.2493,13.0149,6.78,6.32,1.49055,3.17168,0.278021,0.586706,7.73005,5.88769,2.41575,2.43721,1.13529,0.150832,0.0618872,0.08894511684775352,0.27405,1.36986,0.30113,0.667142,,,4.45218,0.00614079,-0.0766404,999,,,,,,,46.70000000000002,3.891666666666668,51,4.25,,,,,,,,,,,,,,,,,,,"Joel Kuhnel","19995",669270
"Connor Phillips","CIN",0.735448,0.654425,0,4.74937,18.771,0.473,0,0.6037,,22.8725,101.856,20.6256,12.87,12.07,2.93403,12.7417,0.689583,1.50206,24.4784,9.63191,5.01369,1.92112,1.1545,0.240325,0.125096,0.11522869765758514,0.23542,1.45884,0.293883,0.700531,,,4.56191,0.00428106,-0.104667,750.6199951171875,,,,,,,85.70000000000002,3.72608695652174,83,3.608695652173913,,,,,,,,,,,,,,,,,,,"Connor Phillips","27649",683175
"Trevor Richards","CHC",1.05071,0.797309,0,4.55888,25.914,0.234,0,0.6254,,32.1,139.365,28.772,17.44,16.26,4.79556,14.6603,0.536624,1.49535,33.2915,9.33408,4.11036,2.27087,1.34455,0.23888,0.105193,0.13368676602840424,0.233521,1.35303,0.28167,0.707879,,,4.54424,0.00398032,-0.0344701,999,,,,,,,121.9,3.809375,117,3.65625,,,,,,,,,,,,,,,,,,,"Trevor Richards","19309",670950
"Steven Wilson","CHW",1.09153,1.05266,0,4.40992,30.874,0,1,0.5832,,38.5925,165.71,32.3623,20.28,18.91,6.44004,17.006,0.960408,2.33209,37.9454,8.84908,3.9659,2.23129,1.50185,0.228987,0.102625,0.12636147439479828,0.221096,1.27922,0.254174,0.720859,,,4.87261,0.00348212,0.0318427,999,,,,,,,159.60000000000002,4.092307692307693,145,3.717948717948718,,,,,,,,,,,,,,,,,,,"Steven Wilson","20353",621051
"Kai-Wei Teng","SFG",0.459546,0.373786,0,4.68275,10.071,0,0,0,,12.5887,56.6044,11.8069,7,6.55,1.21305,7.08621,0.42024,1.08063,11.7724,8.41634,5.0661,1.66131,0.867236,0.207976,0.125188,0.08278772234916687,0.243755,1.5008,0.298822,0.691668,,,4.49508,0.00302247,-0.0235992,999,,,,,,,52.7,4.053846153846154,52,4,,,,,,,,,,,,,,,,,,,"Kai-Wei Teng","24282",678906
"Owen White","CHW",0.416523,0.413978,0,4.46242,12.216,0.002,0,0.5832,,15.2675,66.4556,14.6941,8.12,7.57,1.96806,6.1785,0.38706,0.938271,12.3332,7.27029,3.64215,1.99615,1.16015,0.185586,0.0929718,0.09261413663625717,0.247631,1.36713,0.282566,0.703891,,,4.62505,0.00246879,-0.0193591,999,,,,,,,54.400000000000006,3.626666666666667,56,3.7333333333333334,,,,,,,,,,,,,,,,,,,"Owen White","22273",669391
"Rafael Montero","HOU",1.43789,1.28437,0,4.94915,40.967,0,1,6.9931,,51.2088,224.058,50.9482,30.09,28.16,6.83599,20.2265,0.823148,3.1776,46.439,8.16171,3.55483,2.29595,1.20143,0.207264,0.0902736,0.11699002981185913,0.253911,1.38989,0.299312,0.666912,,,4.45927,0.00192328,-0.351375,999,,,,,,,214.70000000000007,4.2098039215686285,220,4.313725490196078,,,,,,,,,,,,,,,,,,,"Rafael Montero","12760",606160
"Nabil Crismatt","PHI",0.237221,0.199552,0,4.8585,6.728,0,0,0,,8.41,36.5115,8.86881,4.88,4.54,1.238,2.55245,0.158667,0.460194,7.25884,7.76808,2.73152,2.84387,1.32485,0.19881,0.0699081,0.1289016157388687,0.26475,1.35806,0.305208,0.675188,,,4.42858,0.00170138,-0.0849576,999,,,,,,,28.500000000000007,3.562500000000001,32,4,,,,,,,,,,,,,,,,,,,"Nabil Crismatt","17732",622503
"Chasen Shreve","ATL",0.256377,0.14935,0,4.39789,6.434,0,0,0,,8.0425,34.6043,7.50899,4.24,3.93,1.18646,3.10209,0.127042,0.353336,7.31496,8.18584,3.47141,2.35807,1.32772,0.211389,0.0896447,0.12174399942159653,0.241068,1.31938,0.279171,0.71185,,,4.55415,0.000466322,0.0171011,999,,,,,,,31.100000000000005,3.8875000000000006,32,4,,,,,,,,,,,,,,,,,,,"Chasen Shreve","10855",592741
"Ryder Ryan","PIT",0.250799,0.222377,0,4.86861,8.045,0,0,0,,10.0562,44.1856,10.0617,5.83,5.44,1.23775,4.06558,0.228329,0.699185,8.44039,7.55386,3.63855,2.07606,1.10775,0.191021,0.0920114,0.09901008009910583,0.255239,1.40483,0.296678,0.669437,,,4.50936,-0.000129375,-0.0808135,999,,,,,,,36.7,3.6700000000000004,38,3.8,,,,,,,,,,,,,,,,,,,"Ryder Ryan","19891",656924
"Drew Pomeranz","SEA",0.476324,0.433219,0,4.39907,14.223,0,0,0.6173,,17.7787,77.3137,15.3963,9.34,8.69,2.50459,9.03826,0.415065,0.794806,18.7764,9.50502,4.57537,2.07743,1.26788,0.24286,0.116904,0.1259557381272316,0.228159,1.37437,0.279044,0.721257,,,4.54488,-0.000967035,0.0384773,999,,,,,,,69.30000000000001,3.8500000000000005,63,3.5,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Jacob Barnes","TOR",0.978191,0.922237,0,4.84067,27.026,0,0,0.6566,,33.7825,146.969,33.9969,19.45,18.17,4.68202,12.1728,0.729734,1.64649,28.5623,7.60929,3.24295,2.34641,1.24734,0.194342,0.0828254,0.1115168109536171,0.255328,1.36667,0.293426,0.674486,,,4.50443,-0.00101798,-0.1325,746.0900268554688,,,,,,,121.70000000000002,3.579411764705883,125,3.676470588235294,,,,,,,,,,,,,,,,,,,"Jacob Barnes","12323",606930
"Josh Staumont","CIN",0.813225,0.713454,0,4.74016,20.536,0,1,0.6037,,25.67,112.921,23.4531,14.4,13.52,3.32095,12.7645,0.446516,1.60018,24.8302,8.70557,4.47527,1.94526,1.16434,0.219891,0.113039,0.1068517416715622,0.237967,1.41089,0.285948,0.691124,,,4.59249,-0.00290973,-0.0472225,999,,,,,,,109.7,4.219230769230769,105,4.038461538461538,,,,,,,,,,,,,,,,,,,"Josh Staumont","18335",622251
"Tyler Jay","MIL",0.331124,0.27856,0,4.65169,7.832,0,0,0,,9.79,42.7938,9.77552,5.43,5.06,1.21608,3.86352,0.281929,0.500096,8.25078,7.58499,3.55175,2.13556,1.11795,0.192803,0.0902822,0.10252108424901962,0.254371,1.39316,0.295527,0.687724,,,4.43291,-0.00336691,0.0213762,999,,,,,,,36.7,3.6700000000000004,38,3.8,,,,,,,,,,,,,,,,,,,"Tyler Jay","17952",664079
"Geoff Hartlieb","NYY",0.135395,0.104043,0,4.71993,3.417,0,0,0.6594,,4.27125,18.7976,4.15295,2.4,2.24,0.555682,1.87644,0.1351,0.273807,3.69476,7.78528,3.95387,1.96903,1.17088,0.196555,0.0998233,0.09673133492469788,0.249466,1.41162,0.290174,0.691124,,,4.63797,-0.00433577,0.00855056,749.0399780273438,,,,,,,12.9,3.225,13,3.25,,,,,,,,,,,,,,,,,,,"Geoff Hartlieb","19558",664129
"Hogan Harris","ATH",1.66498,1.77527,0.315635,4.56006,35.307,1.382,0,0.6536,,48.473,212.029,43.8842,26.28,24.56,6.50526,23.4496,1.08735,2.81766,46.3152,8.59936,4.35389,1.9751,1.20783,0.218438,0.110596,0.1078418716788292,0.236239,1.3891,0.281169,0.705071,,,4.62584,-0.00438797,-0.0412837,999,,,,,,,172.70000000000002,3.597916666666667,167,3.4791666666666665,,,,,,,,,,,,,,,,,,,"Hogan Harris","21520",663687
"Tyler Ferguson","ATH",2.23995,2.07231,0,4.54948,58.746,0,2,13.0489,,73.4325,324.576,61.9507,39.63,37.12,9.39031,41.9381,2.07187,6.15832,82.9731,10.1693,5.14,1.97846,1.15089,0.255635,0.129209,0.12642644345760345,0.22407,1.41475,0.285474,0.708146,,,4.53396,-0.00480686,-0.203432,748.9500122070312,,,,,,,352.3,4.826027397260274,332,4.5479452054794525,,,,,,,,,,,,,,,,,,,"Tyler Ferguson","19481",621053
"Vince Velasquez","CLE",0.339698,0.324532,0,4.84344,9.43,0.258,0,0.6727,,11.465,49.8472,10.7456,6.61,6.17,1.85372,4.65737,0.257807,0.668571,11.0663,8.68704,3.65603,2.37609,1.45516,0.222005,0.0934329,0.12857183814048767,0.241359,1.34348,0.281378,0.686535,,,4.73155,-0.0059984,-0.129286,999,,,,,,,36.20000000000001,3.290909090909092,37,3.3636363636363638,,,,,,,,,,,,,,,,,,,"Vince Velasquez","11189",592826
"Kenny Rosenberg",,0.700694,0.646002,1.44529,5.19947,4.46,1.038,0,0,,18.4692,80.6742,18.8942,11.42,10.67,3.47092,6.81105,0.274648,0.751384,15.2549,7.4337,3.31901,2.23973,1.69137,0.189093,0.0844266,0.10466654598712921,0.258429,1.39179,0.28359,0.685277,,,5.18602,-0.00832112,-0.0471887,999,,,,,,,52.90000000000001,2.9388888888888896,57,3.1666666666666665,,,,,,,,,,,,,,,,,,,"Kenny Rosenberg","20009",670046
